6,1,2,3,9,8,7,4,5
80.47287622,89.26779605,91.76826083,84.8741598,85.75336381,90.12507663,93.61905499,91.31101563,90.53249357
80.05970209,88.80226876,90.74925423,84.13421384,85.4869467,90.33243464,92.40546394,91.67007082,90.01363811
80.04960127,87.90625664,90.36823757,83.48229171,84.86704607,90.35956893,91.218229,91.97808632,89.3445657
79.8373087,87.36932293,89.86972932,83.21186256,84.05115914,90.38503693,90.17883637,92.14795256,88.72105929
79.21023312,87.49514888,88.78238938,83.19721095,83.1174688,90.55013727,89.23515071,92.17509633,88.17334784
79.31862594,87.28531044,88.15880062,82.66082078,81.85961873,90.6968995,88.39965778,92.09722556,87.44526416
79.82483317,87.05031839,87.58134204,82.84902321,80.68021119,90.03122274,87.61307735,91.94130403,85.98206646
80.19398986,87.27614453,87.28918944,82.74642793,79.22298853,88.80149267,87.35445837,90.91983747,85.21123392
80.26973346,87.26230372,86.9829091,82.76707889,77.36388959,87.33045158,87.42735863,89.78392912,84.83376799
80.10674211,86.70171718,86.37313371,83.05017934,75.22097199,86.10643461,87.55370501,88.95067695,84.47964189
79.8885152,85.78315591,85.28383988,83.45245452,73.10234188,85.63523305,87.41668962,88.45627508,83.83121549
78.93186128,85.74763857,84.54095855,84.4240202,71.02360162,84.90964196,86.50566358,88.683674,83.02381895
78.65660693,85.51671051,84.80602596,85.43867571,69.30321419,83.98513673,86.11157424,87.89810338,83.37305561
77.68165749,85.23221917,84.76896557,86.24337373,67.83137254,83.02546341,86.087814,86.61711602,84.50776604
76.21219995,84.99090272,84.64029093,86.8313994,66.36530032,82.02541473,86.33287182,85.33858214,85.78891668
74.9988176,84.85518876,85.02940181,87.18118548,64.65526982,80.96882562,86.74183506,84.51093558,86.65534486
74.36042161,84.82580159,85.65216857,86.70762202,62.64535954,80.08191987,87.17238371,84.41863637,87.38523152
73.83253301,85.20033837,87.12248759,86.32649107,61.4489977,78.64759513,87.25560062,84.15429348,88.10544893
72.69153104,85.16755737,87.90860591,85.57646985,60.40289208,77.55990568,87.52411517,83.60120865,88.84392119
71.48371253,84.97265493,88.25186811,84.61038901,59.5379386,76.64912907,88.04972731,83.33873293,89.09557492
70.6118566,85.07008601,88.65798561,83.43639661,58.95230245,75.96984131,88.63088687,83.52748432,88.81815112
69.87321092,85.97692488,89.59374359,81.63977103,58.69521149,76.24435703,88.72796068,83.41877421,88.89450441
70.09028623,85.9845379,89.99910445,80.69549456,58.44819364,76.62783869,88.0455824,84.39712959,88.56629283
70.42975585,85.79712733,89.51950133,79.88667809,58.04637013,77.22680302,86.82747154,85.40149138,88.05069436
70.98443183,85.82875334,88.77462048,79.17535112,58.12135425,77.69573702,85.66620473,86.1991848,87.70622503
71.73976294,85.99570654,88.09916085,78.59246331,58.57568276,78.05351915,84.52549663,86.59178333,87.37003431
72.58489418,85.88280532,87.51042838,78.25894721,58.74628022,78.58098474,82.94249875,86.42963222,86.55004681
73.44718471,85.74369386,86.42414882,78.89446968,58.22884829,79.14930722,81.36938515,85.69727147,85.65077188
74.08004121,85.57618089,84.55817647,78.84778182,58.99037926,79.47927704,80.1792936,85.17869295,84.10948435
74.83470513,85.52017788,83.42455163,78.68622244,59.9769373,79.70269457,79.29171805,84.79792461,83.16448227
75.57387356,85.49014368,82.65631105,78.41070983,60.87011075,79.94576449,78.80550508,84.49461504,82.58742776
76.09467714,85.32333945,81.57168826,78.09257719,61.61405591,80.37319785,78.76199376,84.22031243,81.88140765
76.53451546,84.84335713,80.6524334,78.73297893,62.22779046,81.30786319,78.85307928,83.96794958,81.3894931
76.39208338,85.3829193,80.40826347,79.27894988,62.99268243,81.8746651,79.75375709,84.00144354,81.47690951
76.63091728,85.23338243,80.66879366,79.61184192,63.34000398,81.94542984,79.99286827,84.48981624,81.84581196
76.79043589,85.25087302,81.05725993,79.67142851,63.58932715,81.76551731,79.97623313,85.1362521,82.12126806
76.5322269,85.59290745,81.36101278,79.56233447,64.06225112,81.45472567,80.24407544,85.79046478,82.14475037
75.96095245,84.96725728,81.66965247,79.60202498,64.9020101,80.86732175,81.1653185,86.61389386,82.10330234
75.71027424,84.55980524,82.16302847,79.35012504,64.74602416,81.23617244,81.71398352,86.46428716,82.08328477
75.34522665,84.75565122,83.28487119,79.25674029,64.95779104,80.75784587,82.55689853,85.93327054,82.59299802
75.58285643,84.46456038,84.4674096,78.9663043,65.67446416,80.08146526,83.02421911,85.50045018,83.18513001
76.04640542,83.92445416,85.28011513,78.59789458,66.50142227,79.5621269,83.45757758,85.24949353,83.47839216
75.89272805,84.08784522,85.45335247,78.53838192,66.82202633,79.30144304,84.58973694,84.99566004,83.25996703
76.60873854,84.29154185,84.96333184,78.73770624,67.04630964,79.19024713,84.65808296,84.65642405,83.1266853
76.75953127,83.674882,85.3221561,78.50242186,68.08669333,79.5103569,84.83289508,83.97253344,82.70862159
76.67617925,83.33697305,85.07263543,78.23675027,69.20152264,79.67537315,84.68924439,83.64726707,82.66330296
76.83752895,83.08120406,84.43091613,77.79562062,70.16837542,79.9022074,84.24225188,83.57590095,82.85324544
77.43380111,82.57064912,83.79743232,77.1412465,71.00504175,80.34741855,83.64598188,83.52195732,83.01105091
77.67548635,82.11709144,82.69541631,76.99222193,72.02331741,80.32698991,83.07020385,83.55110345,83.16362826
77.5354006,82.68839457,82.0478095,76.71757695,72.73685004,80.46612483,82.58520279,83.34228469,84.62050002
77.53469984,83.35410221,81.36047455,76.95612092,73.0622678,81.14001335,82.37488179,83.76644743,85.38009891
77.89313758,83.76539109,80.56129097,77.35959341,72.93704388,81.90704126,82.17522302,84.39273103,85.41251899
78.37910397,84.02308052,79.88374372,77.70146326,72.63885514,82.53587045,81.80674714,84.87838245,84.73647308
78.2830492,84.69378164,79.8602368,78.03747183,72.80737956,83.15939999,81.27403715,85.16337915,83.25341226
78.59446452,84.84072631,80.07570739,78.47708853,72.47718226,83.30636677,81.31046102,85.10578153,83.10605902
78.46199878,85.10987709,80.18877669,78.86047326,71.84651869,83.07948819,81.44853247,85.37246225,83.10413715
78.04433324,85.79247479,80.38902702,79.13016475,71.59057369,83.00666927,81.25891533,85.868504,83.0492594
77.6472215,86.52750203,80.90407199,79.41674752,71.80805813,83.0581186,80.91867001,86.32611717,82.86040858
77.60992448,86.78628668,81.93954461,79.88523144,72.28596081,82.93688498,80.83895631,86.56514239,82.5547936
78.0226966,87.3701523,83.54493695,80.2343728,73.06071208,82.70744731,80.67715684,87.63468943,82.31839414
78.09147571,87.28073348,84.62105678,80.6354708,73.72736611,82.13364417,80.7628175,88.05203759,82.88949108
78.27800021,87.18085886,85.78180843,81.02021471,74.64207456,81.59569542,81.34427897,88.11529636,83.2538757
78.52179971,87.2235836,86.9723177,81.32734716,75.53153784,81.28403671,82.32626591,87.87345758,83.4656477
78.66450794,87.24237506,87.98144274,81.4413735,76.16717725,81.33024898,83.48314241,87.49231017,83.81984166
78.59928912,86.55563647,88.57878265,81.09630597,76.79045193,81.84628684,84.5060826,87.53102666,84.60704014
79.01990147,85.28779503,88.21382632,80.70091015,77.58516128,82.21626118,85.55176388,87.48100294,84.79318147
79.30395031,85.13938852,88.35067482,79.99556985,78.91899903,82.33293585,86.23035833,87.58987159,85.42302557
79.49728099,85.36047846,88.65624096,79.53526286,80.04595517,82.83986036,86.5219951,87.69517482,86.01047407
79.65192494,85.27149821,88.83846551,79.68406802,80.46143017,83.81140102,86.63196554,87.71882907,86.537737
79.77223088,84.54258555,88.78385505,80.47777433,80.06271726,84.66782024,86.92525865,87.67508522,87.54526437
79.66770605,84.26383704,88.17016021,80.9471387,79.3745874,85.17756685,86.72220692,86.69643541,88.35204044
79.61003391,84.01740067,88.61666646,81.2512345,79.12907723,85.609907,86.53846455,86.2652076,89.24906844
79.34742613,84.03591725,88.69289702,81.36991654,79.09807512,86.00794302,86.29473972,85.83704425,89.3323891
79.0572072,84.22853514,88.42323021,81.49718438,79.09466033,86.30209338,86.01744905,85.30754864,88.72736613
79.00630018,84.37169702,88.40200603,81.75639126,79.00016445,86.39044527,85.81026347,84.81616852,88.08468915
78.84501816,84.38082261,88.5040866,81.32517128,78.955932,86.2501678,85.93074804,84.67788288,88.14273295
79.00334861,84.14806208,88.85261649,81.20037546,78.62698515,85.798384,86.53794283,84.29513976,87.55629056
79.22338637,84.51528746,89.20157661,81.20741926,78.75070002,85.5087831,86.82239737,83.8945636,87.45849367
79.28396614,84.96524747,89.40485966,81.0568671,79.2088157,85.43424562,86.85600206,83.84231655,87.59607527
79.1100822,85.08326209,89.32207843,80.75629706,79.784443,85.46789753,86.86020532,84.13960273,87.62046768
78.91382564,85.21299417,88.78100635,80.97526231,80.41458379,85.34572401,87.00978139,83.98944162,87.54007963
78.65334387,85.39568245,89.030045,79.83759254,81.2631495,84.92948631,87.39782359,83.87481999,87.09907469
78.97947393,84.55616251,89.20107128,78.58390308,81.91868177,84.77861598,87.2116751,84.13369459,87.15984251
79.0864133,84.40950067,88.80252178,77.6379967,82.3126232,84.84916668,87.30309563,84.89000056,87.28236077
78.94507332,84.88780853,87.99495236,77.03215641,82.43068153,84.97482231,87.56434216,86.05945427,87.01797144
79.21757165,84.38037013,87.47639954,76.50019168,82.31645429,84.98162945,87.06466018,87.33840238,86.10892446
79.16268039,84.72494244,87.2351557,76.49005512,82.29989318,85.91494352,86.82250711,87.73875127,86.23742035
78.91857172,84.82456028,86.98676535,76.7929623,81.54627639,86.88215342,86.12586232,88.29874621,85.68218319
78.9909349,85.03279704,86.50794264,77.01993893,80.64633393,87.51821827,85.66228744,88.58144656,84.96177532
79.10004218,85.26685817,86.17618326,77.15090019,79.89375982,87.56008795,85.60584935,88.58354576,84.44078962
78.77695796,85.40786816,86.3211886,77.34748036,79.46034917,87.01296734,85.81289704,88.43308518,84.37839231
78.07965187,85.95451074,86.03106961,77.9254632,79.5397336,86.78063984,85.70034106,88.0193843,84.89177259
78.15957761,86.6346861,85.6035465,78.65853649,79.09742021,87.03498484,85.47247015,88.05774783,85.77951815
78.38002023,87.24506813,85.41317517,80.03320712,78.22331207,86.90419522,84.85747996,89.0093801,86.47856364
78.70977385,88.05895732,85.4363258,81.54923523,77.95766652,86.39157339,84.20275863,89.6506357,86.97598838
79.10472525,88.99181881,85.56030296,82.80133656,78.54663908,85.68743787,83.82676304,89.28484337,87.39124152
79.35855314,89.22640458,85.63565453,83.83851033,78.61176904,85.05759769,83.81515428,88.6033565,87.91992632
80.04195728,89.86134732,86.423289,84.39943075,78.92927458,84.08660639,84.46094101,88.55787677,87.96513875
81.07027806,90.8141898,86.96048502,84.42712574,79.30794206,83.42516326,84.81039052,88.20688518,88.3540157
82.07410844,91.30785913,87.3004933,84.55646612,79.86354858,82.68925504,84.90630777,87.82380318,88.23633087
82.94020615,91.11798998,87.47935042,84.68236552,80.57540526,82.13729259,85.03126315,87.5971087,87.7886882
83.73762697,90.50782305,87.50347192,84.21118073,81.34219501,82.35639707,85.45481227,87.60792854,87.85098223
84.09172601,89.88068816,87.36397303,83.76879575,82.45841319,81.83290451,84.41461531,87.86968145,87.24634546
83.9149813,89.13143778,87.15687158,83.29935597,82.99106941,81.76735242,83.79112476,88.14350015,86.88064025
83.73127957,88.6646619,87.15180717,83.09094719,83.08818642,81.31275692,83.58329,87.91595154,86.81241976
83.41337988,88.38760452,86.9429849,83.1196166,82.90121252,80.9200743,83.49729303,87.55933769,87.12409604
82.79080605,87.99164907,86.37517063,83.1765664,82.63851283,81.14424345,83.29631361,87.64349059,87.61805464
82.29035428,86.9950181,87.01130709,82.78292439,82.66186408,81.37651386,83.33572763,88.38725804,87.09066269
81.80234812,86.64846298,87.58454793,82.25440637,82.52565363,81.2943255,83.14737765,89.25677587,86.31920825
81.44683578,86.5778456,87.48389169,82.06243604,82.8342738,81.90541261,82.83606671,90.67102626,85.46132774
81.13928812,86.53142296,87.29438399,82.15513173,83.45535275,82.75404864,82.89170701,92.10421597,84.89465065
80.79408748,86.53019779,87.20244087,82.44681499,84.00003425,83.40466868,83.27250177,93.03615866,84.81669957
80.36786421,86.97498906,86.5934282,82.90415241,83.87365867,83.74177893,83.10930636,93.16533068,85.11159642
80.07078215,87.67939022,86.7237099,83.48251416,84.60185825,84.62052485,83.72054805,93.36559178,86.4577844
79.80376061,88.07216287,86.40515625,84.09678285,84.91669943,85.64690836,84.58895417,92.50167912,87.72181223
79.644486,88.40151639,85.99207934,84.64910426,85.17605795,86.53635922,84.91388597,91.7789305,88.58738025
79.63172657,88.7485399,85.77176041,85.05095798,85.39746017,87.04975672,84.97529827,91.60620463,89.25132198
79.77451382,89.02390335,85.91245997,85.26100974,85.4299061,87.00491272,85.61005234,91.74538487,90.04870797
80.10732515,88.67693292,86.14716702,85.52215388,85.70676531,86.21773536,86.16466246,91.38476824,89.4762888
80.64857285,88.64305689,86.78380493,85.22851799,85.73568304,85.58168122,86.64321217,90.81707066,89.31869116
81.10208259,88.78467554,87.23453995,84.57895736,85.49438392,85.25764784,86.49969492,91.10629658,88.93475565
81.54761718,88.71855695,87.50353712,84.35629961,84.98847437,84.90729601,86.21543324,91.75417976,88.35476377
82.16534288,88.2240991,87.73737073,84.86279719,84.38380452,84.23574625,86.31043354,92.0569737,87.72954403
83.13473425,87.75572244,88.00504278,84.49460542,84.27424423,83.49341287,86.54857744,92.02843021,86.99637129
83.87374888,86.94844218,89.25182984,83.89747374,84.09683074,83.19507969,86.21766298,92.17877232,86.93752378
84.03760235,86.34899359,89.81865557,83.74513576,83.83341754,83.36767387,86.65396177,92.43052669,86.72651151
83.96526581,85.4545645,89.72575799,83.55514399,83.66065886,83.60210124,86.6828227,92.81301259,86.42400155
84.00215341,84.40436218,89.48130464,83.25688107,83.45994203,83.92937744,86.08242453,93.09734862,86.53498943
84.37124486,84.20345043,89.92998873,83.41145127,82.75953025,84.95126467,86.06673259,92.7641297,87.9201533
84.13020291,84.04585595,89.53703908,83.84387584,82.53224163,85.74336901,85.59276907,92.42797997,88.04962178
84.17121531,84.17447397,89.17767235,83.86779952,81.77304788,86.56805339,85.11590014,92.74424387,88.41181515
84.14849922,84.34515686,88.98518505,83.60357219,81.36347031,86.94285258,84.85038793,93.02577536,88.67729902
83.96995253,84.77471973,89.0558091,83.14576759,81.61694304,87.11423498,84.88104287,92.97718505,88.67715825
83.7449099,85.72999091,89.40792396,82.53744334,82.35847952,87.60377197,85.21807107,92.55438007,88.48409193
83.9310162,86.11044048,89.75064942,81.53797015,82.48110595,87.98704759,85.96382127,91.74971938,89.13031677
83.73453339,85.98217714,90.16920101,81.48007365,82.59392127,88.79417773,86.72067375,92.15575765,89.45927438
83.7598958,86.48430725,90.38421249,81.69818839,83.26389051,89.14890087,87.66711839,92.18045144,89.67600654
83.49516891,87.17573162,90.27810796,81.89037624,83.91005159,88.75285411,88.51967579,91.83826248,89.80078403
82.62713914,87.62369924,89.9878491,81.8945605,84.20184099,87.56515048,89.21628568,91.4573274,89.88207036
81.94793884,88.33715544,90.16858252,81.70823622,85.10133703,85.78648444,90.51242272,91.21888879,90.13000627
81.87623783,88.8243449,90.74349229,81.94702892,85.00112183,84.90820021,91.09620506,90.91178497,90.12751638
81.64503885,89.55836552,91.19255701,82.43552378,85.01696429,83.76010497,91.37808555,91.18185826,89.79035008
81.56743597,90.20368827,91.50690782,82.76693412,84.98784654,82.94580242,91.7100395,91.61650754,89.52543301
81.7074679,90.54545026,91.76919273,83.03747087,85.05008546,82.58586088,91.8356143,91.85309885,89.13101973
81.80101595,90.56210128,92.10579662,83.84092427,85.65962184,82.2152159,90.95820802,91.70907562,87.81105951
81.95903607,90.00571121,92.24897269,84.40555813,85.42283196,82.92861696,90.68877821,91.64293062,86.78281567
81.98712587,89.96171181,92.43020645,84.99496992,85.29130801,83.18495472,90.80911921,91.30783138,85.98569236
82.05637575,90.20326847,91.82166551,85.84322845,85.28671137,84.03753162,90.7297969,90.71191575,86.00953594
82.02295267,90.47403139,91.2760029,86.53310536,85.29437415,85.29852561,90.57669162,89.95870163,86.57665796
81.77332319,90.51849375,91.93913884,86.60438937,85.07702039,86.33088388,90.67639458,89.1646664,87.04265583
82.16108649,90.13532107,92.28088348,86.99010435,84.04776161,87.32827897,90.58915061,88.23908252,87.0890858
82.69740223,90.16787153,91.32280534,87.11823298,83.64201824,87.94078317,90.42682313,87.83722694,87.95842216
82.43182082,90.2784653,91.18516041,86.61547308,82.51785518,88.23679562,90.25752634,87.40892744,88.07929951
81.53764306,90.24620079,91.27033951,85.87413219,81.09490893,87.91638157,89.86217738,87.10120055,87.59491399
80.40920505,90.06183588,90.94800315,85.16212153,80.02647948,87.02748729,89.20341915,87.08709873,87.01140893
79.40976908,90.11135887,90.59069503,84.15703762,79.74153293,86.43631421,88.71961111,87.33697039,86.88241683
79.35772347,89.95051056,89.67244793,84.10845449,79.28387011,86.56148936,87.91272788,87.54730866,86.4960826
79.75390764,89.94764343,88.34684638,84.37562694,79.10812065,85.91439525,87.10878345,87.63266037,86.06015484
80.70787732,90.35767277,87.24674944,84.81397644,79.49182096,84.91815863,86.73227463,87.4067275,85.62892793
82.12269195,90.68488061,86.63185945,85.63015817,80.43488531,84.01520823,86.68810704,86.8938503,85.23356431
83.69747427,89.93276193,86.40041141,87.18418157,81.72664222,83.54723719,86.44336314,86.26927851,84.95858831
85.1508553,89.60964588,86.9092213,87.50762254,83.90630009,83.62852665,86.15014264,84.89869443,86.14786639
86.02812231,89.437205,87.07787777,87.83396294,84.92397796,83.85922825,85.06047379,84.00870127,86.81018272
86.68174718,88.94778206,87.64906866,88.46886529,85.20577743,84.92804885,84.00566518,82.95691402,87.86807751
87.16018623,88.35511155,88.31314016,88.8844072,84.91267217,86.30161597,83.36244633,81.82718403,89.3404363
87.30796801,88.04028668,88.60596529,88.40664603,84.14677971,87.1663978,83.13092963,80.98005958,90.78333279
86.53231261,87.92317447,89.24177221,87.09835071,83.083783,87.64886254,82.50645475,80.73871442,91.33520616
84.74857217,88.1032131,89.21723204,86.0795039,81.33279667,88.28650531,82.91854415,81.25789953,91.70032135
82.56141139,88.36597377,88.41240712,84.71430066,78.98434284,88.29215115,82.89672715,82.46760615,92.21448649
80.12818689,88.60178318,87.70107556,83.15082128,76.27551036,87.84111628,82.99793157,83.79954517,92.32009755
77.48223499,88.79461199,87.45394179,81.57853683,73.42771615,86.96916408,83.53343913,84.77191834,91.76474593
74.52935558,89.06815235,86.87970136,80.03845771,70.5575601,85.19460814,83.85991986,85.2263204,91.05278547
71.73904216,89.23095377,86.87625429,78.60860215,67.64413328,82.75007918,83.64574025,86.56352472,89.49344207
69.80351494,88.84481589,86.04406763,77.59102192,65.52826296,79.41861014,83.57438907,87.84007551,87.12612112
68.32699074,88.55490003,85.35530837,76.86440918,63.93002817,75.70282414,83.09947247,88.5062664,84.3473937
67.28195324,88.38351558,84.88392633,76.34921629,62.91560491,71.90725437,81.9338657,88.31952246,81.46211907
66.9510123,87.84991616,84.00999559,76.07162805,62.80181621,68.18228792,80.09007966,87.364314,78.64715222
67.69600481,86.59191099,82.85734797,76.83028984,63.58677604,65.13328185,78.11690094,86.42222784,75.75519087
69.67110521,85.54668726,82.43664974,78.13353989,64.55436404,63.33648871,75.47472611,84.80098145,73.3367082
71.99706869,84.22597716,82.35022967,79.39025636,66.45164714,61.67304933,72.60962643,82.69186435,71.50176089
74.62157572,83.00972925,82.3496614,80.80281707,68.92488379,60.24115058,69.79844413,80.11647685,70.45036249
77.70482263,82.26554519,82.36775399,82.77653236,71.36479738,59.65289704,67.25859646,77.23193987,70.20665615
81.2677429,81.28752462,82.85529708,85.5554821,73.64906465,61.03417613,65.20366584,74.81588305,70.18829891
84.44477613,80.47165446,83.8811848,87.33562644,75.77427175,63.02474637,63.43197323,72.71044866,70.74634268
